19246133,6027,1000,8,260,61,1,1,1990
19246135,3544,408,8,111,142,1,1,1989
19246134,4208,385,8,128,210,1,1,1991
19246137,1745,2275,8,265,267,0,0,0
19246138,4979,476,8,148,278,1,1,1990
19246139,1330,603,8,51,626,1,1,1956
19246145,4687,1640,8,94,504,1,2,1993
19246146,4219,1981,8,319,319,1,1,1965
19246147,81,591,8,50,198,1,1,1977
19246148,6370,849,8,198,133,0,2,1988
19246149,4922,306,8,116,69,1,1,1986
19246150,2585,403,8,299,334,0,0,0
19246151,5651,861,8,228,117,1,2,1992
19246152,3205,936,8,420,419,1,2,1998
19246155,3559,648,8,60,29,1,1,1986
19246156,1698,464,8,344,239,1,2,1985
19246157,160,697,8,20,301,1,1,1954
19246159,4417,441,8,168,414,1,1,1987
19246158,3900,657,8,176,133,1,2,1971
19246160,1872,460,8,134,71,1,1,1986
19246161,4055,1639,8,76,76,0,0,0
19246162,6089,467,8,94,327,1,1,1974
19246164,5963,450,8,94,327,1,2,1974
19246165,6101,1641,8,313,35,0,1,1992
19246166,4700,4088,8,211,211,0,0,0
19246167,604,1612,8,76,76,0,0,0
19246168,6288,4079,8,211,211,0,0,0
19246169,1450,451,8,176,331,1,1,1990
19246170,6368,468,8,460,453,1,2,1992
19246171,1003,1999,8,177,4,1,1,1987
19246172,2657,537,8,84,38,1,1,1992
19246173,4627,226,9,314,243,1,1,1981
19246174,1574,174,9,99,173,1,1,1985
19246175,2409,1728,9,431,406,1,1,1981
19246178,1071,988,9,145,27,1,2,1990
19246179,822,914,9,106,288,1,2,1994
19246180,6352,936,9,394,7,1,2,1997
19246181,2321,459,9,145,180,1,2,1992
19246184,517,840,9,523,447,1,1,1961
19246183,1089,161,9,296,117,1,1,1992
19246185,6229,264,9,134,71,1,1,1972
19246187,5421,1179,9,141,330,1,1,1982
19246188,5801,879,9,491,152,1,1,1978
19246190,6065,334,9,158,183,1,1,1985
19246191,1233,463,9,37,191,0,0,0
19246193,6241,1185,9,99,143,1,1,1991
19246196,3884,895,9,288,213,1,2,1982
19246197,233,424,9,37,191,0,0,0
19246199,5758,595,9,5,47,1,2,1960
19246200,5105,727,9,32,434,1,1,1993
19246201,1214,1566,9,177,157,0,0,0
19246202,1334,682,9,32,434,1,1,1993
19246203,766,1770,9,222,232,1,2,1982
19246204,5818,534,9,211,26,1,1,1946
19246205,817,683,9,332,60,1,2,1977
19246206,162,99,9,106,140,1,2,1989
19246208,6183,459,9,451,525,0,0,0
19246210,280,1275,9,35,35,1,1,1967
19246211,2289,2205,9,288,85,1,2,1995
19246213,900,1303,9,168,338,0,0,0
19246212,6042,121,9,302,67,1,1,1991
19246214,4188,1635,9,35,4,1,2,1984
19246215,1459,1297,9,168,338,0,0,0
19246216,1588,345,9,123,116,0,0,0
19246218,2086,578,9,66,43,1,2,1963
19246220,1111,292,9,31,138,1,2,1991
19246222,4400,168,9,402,403,1,1,1982
19246225,2702,913,9,140,225,1,2,1989
19246226,5235,761,9,112,100,0,0,0
19246227,5975,631,9,141,324,1,1,1960
19246230,662,205,9,24,161,1,1,1985
19246232,3085,728,9,225,141,0,0,0
19246235,4302,306,9,224,289,1,1,1980
19246236,1679,841,9,77,140,1,1,1994
19246237,4039,790,9,414,66,1,2,1972
19246238,3465,729,9,324,114,1,2,1964
19246239,810,819,9,77,140,1,2,1994
19246241,5276,778,9,5,99,1,1,1991
19246243,3577,2285,9,237,178,0,0,0
19246244,1359,304,9,81,100,1,1,1992
19246245,3815,292,9,13,67,1,2,1993
19246246,2392,258,9,237,150,1,1,1982
19246247,4339,1119,9,26,289,0,0,0
19246248,2324,3272,9,38,249,0,0,0
19246249,1188,206,9,144,28,1,1,1991
19246250,4178,913,9,321,320,1,1,1964
19246251,5857,3204,9,38,249,0,0,0
19246252,710,696,9,306,334,1,1,1977
19246253,2173,422,9,88,84,1,2,1991
19246254,2335,783,9,426,419,1,1,1986
19246255,5111,280,9,354,520,1,2,1971
19246256,1813,454,9,141,60,1,2,1963
19246257,2779,591,9,321,273,0,0,0
19246258,2347,1686,9,338,99,0,0,0
19246259,6010,1663,9,338,99,1,1,1988
19246260,1545,338,9,110,212,1,2,1993
19246261,716,3379,9,4,145,1,1,1991
19246262,2243,571,9,321,273,0,0,0
19246263,5759,1669,9,338,99,0,0,0
19246264,1136,1732,9,225,245,1,1,1981
19246265,3121,1642,9,338,99,0,0,0
19246266,441,366,9,110,176,1,1,1990
19246267,678,4897,9,94,94,0,0,0
19246268,1302,252,9,255,624,1,1,1985
19246269,6042,508,9,67,141,1,1,1986
19246271,4208,333,9,210,128,1,1,1991
19246272,4961,285,9,180,172,1,1,1988
19246273,6148,2420,9,249,476,1,2,1970
19246274,1256,840,9,73,125,1,2,1987
19246276,1878,210,9,77,198,1,2,1991
19246275,2036,1565,9,76,334,1,1,1993
19246278,1398,1130,9,270,247,0,0,0
19246277,5150,325,9,195,51,1,1,1990
19246279,953,292,9,111,133,1,2,1967
19246281,5580,958,9,73,26,1,1,1991
19246280,3590,1779,9,76,143,1,1,1991
19246282,2311,3167,9,255,76,0,0,0
19246283,4783,543,9,394,273,1,2,1976
19246284,6236,3249,9,177,76,1,1,1960
19246285,2918,874,9,174,307,0,1,1986
19246286,5416,1549,9,153,145,1,1,1991
19246287,6083,1130,9,302,176,1,2,1991
19246288,773,1813,9,100,161,1,1,1992
19246289,6340,443,9,107,133,1,1,1979
19246290,3889,655,9,144,153,1,1,1989
19246292,5871,2080,9,219,186,1,1,1991
19246291,3637,639,9,144,153,1,2,1989
19246293,160,222,9,301,289,1,2,1983
19246296,109,980,9,7,212,1,1,1992
19246297,4072,212,9,34,177,1,2,1957
19246298,3354,1732,9,249,176,1,2,1991
19246299,907,2641,9,321,321,0,1,1967
19246300,2959,2769,9,596,605,0,1,1953
19246301,3997,1241,9,2,3,0,0,0
19246302,3591,2496,9,596,605,0,2,1956
19246303,1076,1225,9,2,3,0,0,0
19246304,330,733,9,170,133,1,1,1972
19246305,4000,993,9,364,26,1,1,1960
19246308,3308,664,9,240,13,1,2,1993
19246307,6172,459,9,53,289,1,2,1991
19246309,2246,3519,9,39,177,0,0,0
19246310,6071,816,9,53,21,1,1,1978
19246311,1043,472,9,57,202,1,2,1988
19246312,3737,512,9,330,491,1,2,1992
19246313,5254,352,9,38,196,1,1,1989
19246314,5184,575,9,312,334,1,1,1975
19246315,3202,2692,9,264,181,0,0,0
19246316,1831,3776,9,22,22,0,0,0
19246317,4864,777,9,18,215,1,1,1971
19246318,89,15307,9,252,336,0,0,0
19246320,4421,3780,9,22,22,0,0,0
19246319,2713,1315,9,177,90,0,0,0
19246321,822,983,9,288,35,1,1,1994
19246322,1740,6510,9,341,196,0,0,0
19246323,5119,900,9,222,87,1,1,1986
19246324,1789,906,9,601,596,1,2,1981
19246325,3743,892,9,222,87,1,2,1993
19246326,6281,260,9,16,17,1,1,1990
19246327,4475,11245,9,320,35,0,1,1986
19246328,2673,340,9,141,144,1,1,1953
19246329,4072,1379,9,177,35,1,2,1957
19246330,3116,813,9,133,32,1,2,1987
19246331,3160,3630,9,272,272,0,0,0
19246332,4825,310,9,141,144,1,2,1962
19246334,3089,5713,9,454,177,0,0,0
19246333,6456,219,9,256,114,1,1,1986
19246335,5091,187,9,48,31,1,2,1997
19246336,3625,757,9,349,131,1,2,1979
19246337,3749,2547,9,264,181,0,0,0
19246338,1339,11171,9,320,35,0,1,1964
19246339,3900,472,9,133,337,1,1,1992
19246340,5257,1831,9,334,199,0,0,0
19246341,4302,523,9,289,85,1,1,1983
19246342,386,1250,9,220,268,0,1,1994
19246343,910,4129,9,287,35,0,0,0
19246344,3991,1261,9,220,268,0,2,1994
19246345,3035,104,9,175,89,1,1,1998
19246346,6284,223,9,418,248,1,1,1966
19246347,1055,1334,9,268,30,1,2,1989
19246348,4733,1302,9,313,52,1,1,1992
19246349,5957,972,9,72,76,1,1,1946
19246351,6109,916,9,45,62,1,1,1994
19246350,3279,253,9,212,74,1,2,1989
19246352,5346,2463,9,24,177,1,1,1988
19246353,2781,499,9,499,260,1,1,1991
19246354,2408,11027,9,320,35,0,2,1966
19246355,4772,493,9,188,93,1,2,1987
19246356,5338,3469,9,272,272,0,0,0
19246357,3593,3417,9,272,272,0,0,0
19246358,3428,443,9,84,77,1,2,1990
19246359,710,1418,9,334,35,1,1,1977
19246362,1865,7861,9,24,35,0,0,0
19246363,6029,891,9,198,199,1,2,1979
19246364,4925,581,9,160,510,1,1,1988
19246365,2633,1241,9,605,605,1,1,1958
19246366,955,7814,9,24,35,0,0,0
19246367,1479,2389,9,451,485,0,0,0
19246368,432,638,9,143,303,0,0,0
19246369,1637,7792,9,24,35,0,0,0
19246370,6373,1408,9,237,44,1,1,1995
19246371,2679,282,9,84,133,1,1,1988
19246374,1359,4351,9,100,100,0,1,1997
19246376,160,3896,9,289,67,0,0,0
19246377,2514,1266,9,49,341,0,0,0
19246378,3318,862,9,154,114,0,0,0
19246380,4326,640,9,374,69,1,2,1991
19246381,1864,259,9,439,441,1,1,1983
19246382,5213,834,9,154,114,0,0,0
19246384,3192,1091,9,71,129,1,2,1988
19246385,2259,1259,9,49,341,0,0,0
19246386,3888,2980,9,90,177,0,0,0
19246387,2391,218,9,327,307,1,1,1982
19246388,6275,823,9,156,176,1,1,1991
19246389,445,2084,9,321,143,1,2,1994
19246390,2053,690,9,142,5,1,1,1997
19246391,4893,5293,9,454,177,0,0,0
19246399,6106,573,9,145,47,1,1,1961
19246392,3243,1810,9,76,76,0,0,0
19246394,6416,305,9,507,123,1,1,1969
19246395,1202,1004,9,215,436,1,2,1986
19246397,6409,475,9,334,177,1,1,1989
19246400,3402,547,9,145,47,1,2,1963
19246398,5033,7612,9,24,35,0,0,0
19246401,6345,873,9,627,340,1,1,1994
19246402,1854,25178,9,297,491,0,0,0
19246403,88,3462,9,211,90,0,0,0
19246404,606,625,9,210,159,1,1,1988
19246406,2520,628,9,210,159,1,2,1988
19246405,3703,1433,9,3,35,0,0,0
19246408,6111,3467,9,211,90,0,0,0
19246409,6383,7591,9,24,35,0,0,0
19246410,2473,1423,9,3,35,0,0,0
19246411,2402,1140,9,59,181,1,2,1979
19246412,4129,4897,9,58,76,0,0,0
19246413,4399,1397,9,3,35,0,0,0
19246414,394,335,9,87,93,1,2,1991
19246415,5230,976,9,24,623,1,1,1987
19246416,5585,6910,9,458,481,0,0,0
19246417,28,140,9,134,107,1,1,1989
19246420,612,264,9,299,232,1,1,1966
19246419,4209,114,9,56,133,1,1,1992
19246421,1101,418,9,26,43,1,1,1979
19246423,3967,1100,9,185,327,1,1,1987
19246424,6442,4891,9,58,76,0,0,0
19246425,4838,526,9,84,191,0,0,0
19246426,1999,669,9,467,447,1,1,1964
19246440,6089,669,9,327,190,1,1,1945
19246428,762,711,9,51,7,1,1,1990
19246429,1351,619,9,350,158,1,2,1986
19246430,6150,979,9,346,305,1,1,1992
19246431,2421,2323,9,177,177,0,0,0
19246432,6229,283,9,71,134,1,1,1986
19246433,1220,387,9,248,247,1,1,1991
19246434,2859,2317,9,177,177,0,0,0
19246435,1477,571,9,337,33,1,1,1993
19246436,3880,495,9,140,133,1,2,1964
19246437,3182,3773,9,451,451,0,0,0
19246438,1127,2213,9,319,302,1,1,1965
19246439,3178,2105,9,35,199,0,0,0
19246442,3411,529,9,56,111,0,2,1984
19246443,5963,612,9,327,190,1,2,1959
19246444,186,549,9,350,158,1,1,1987
19246445,1500,2087,9,35,199,0,0,0
19246446,4864,1208,9,215,211,1,1,1971
19246447,5580,770,9,26,268,0,0,0
19246448,2200,919,9,490,503,1,2,1988
19246449,5692,922,9,338,341,1,1,1971
19246451,2548,2059,9,35,199,0,0,0
19246453,3531,1808,9,463,463,1,1,1982
19246454,2860,2250,9,177,177,0,0,0
19246456,5163,6597,9,6,620,0,0,0
19246457,6392,1287,9,85,177,0,0,0
19246458,5511,484,9,225,93,1,2,1994
19246459,1181,2287,9,125,14,0,1,1966
19246460,5159,1394,9,39,3,0,1,1992
19246461,1176,1292,9,85,177,0,0,0
19246462,4188,1780,9,4,4,1,2,1984
19246464,6007,981,9,255,274,1,1,1983
19246465,6015,558,9,624,110,1,2,1983
19246466,5274,2256,9,125,14,0,1,1991
19246467,236,10938,9,99,99,0,0,0
19246468,2516,1842,9,85,177,0,0,0
19246470,2977,1047,9,158,277,1,2,1987
19246472,2591,488,9,115,157,1,1,1975
19246474,5397,3323,9,327,460,0,0,0
19246475,2787,4200,9,296,284,0,0,0
19246476,6461,845,9,313,505,1,2,1994
19246477,74,310,9,156,340,1,2,1995
19246478,1256,2277,9,125,14,0,1,1971
19246479,5634,4197,9,296,284,0,0,0
19246480,6163,268,9,349,67,1,2,1989
19246481,4185,3281,9,327,460,0,0,0
19246482,4879,1767,9,163,491,1,2,1988
19246483,4944,294,9,418,417,1,1,1995
19246484,5276,10871,9,99,99,0,0,0
19246485,6352,712,9,7,268,0,0,0
19246486,369,474,9,507,213,1,2,1988
19246487,3716,1264,9,334,94,1,1,1987
19246488,4009,448,9,240,326,0,0,0
19246489,2720,593,9,303,154,1,1,1994
19246490,722,2137,9,157,340,0,2,1993
19246491,662,276,9,161,24,1,1,1985
19246492,3670,2052,9,505,505,0,0,0
19246494,6336,1186,9,107,223,1,1,1993
19246495,6214,479,9,51,56,1,2,1987
19246496,69,1178,9,48,81,1,1,1977
19246497,789,2119,9,157,340,0,0,0
19246499,1089,4237,9,117,117,0,0,0
19246500,1993,879,9,284,623,0,0,0
19246501,6440,1302,9,232,126,1,2,1976
19246502,6409,525,9,177,94,1,1,1989
19246504,1128,397,9,23,48,1,1,1980
19246505,2786,375,9,411,412,1,1,1976
19246506,4053,904,9,158,277,0,0,0
19246507,6042,785,9,141,337,1,2,1983
19246508,2300,1498,9,338,150,1,1,1978
19246509,4334,873,9,486,254,1,2,1987
19246510,2405,483,9,406,184,1,1,1981
19246511,3329,8286,9,94,141,0,0,0
19246512,2807,107,9,94,141,1,1,1992
19246513,1726,1091,9,48,81,0,0,0
19246514,1809,9879,9,267,150,0,0,0
19246515,1873,8262,9,94,141,0,0,0
19246516,5680,1067,9,48,81,1,2,1972
19246517,1745,9849,9,267,150,0,0,0
19246518,77,3287,9,226,44,0,2,1994
19246519,2391,938,9,307,298,1,2,1992
19246520,3957,10209,9,320,35,0,2,1991
19246521,1229,632,9,172,144,1,1,1989
19246522,2535,8270,9,94,141,0,0,0
19246523,5633,8252,9,94,141,0,0,0
19246524,3874,1580,9,253,162,1,2,1996
19246525,343,424,9,161,182,1,2,1988
19246526,4055,7663,9,76,76,0,0,0
19246527,1851,353,9,239,477,1,1,1969
19246530,3816,731,9,427,418,1,2,1992
19246531,870,559,9,56,54,1,2,1995
19246532,6246,773,9,77,350,1,1,1993
19246533,1973,306,9,62,237,1,1,1994
19246534,2206,2062,9,4,150,0,0,0
19246535,2660,835,9,239,253,1,2,1987
19246537,1021,779,9,321,212,1,2,1992
19246538,5091,470,9,31,176,1,1,1956
19246540,4783,463,9,273,59,1,2,1993
19246541,581,446,9,31,176,1,2,1958
19246542,497,315,9,304,296,1,1,1968
19246544,4000,1675,9,26,268,0,0,0
19246545,394,890,9,93,71,1,2,1991
19246546,2741,224,9,142,145,1,1,1981
19246547,229,515,9,293,249,0,0,0
19246548,3030,203,9,36,192,1,2,1977
19246549,2830,91,9,273,72,1,1,1974
19246550,4428,421,9,382,261,1,1,1995
19246551,523,862,9,93,71,1,2,1990
19246553,2249,735,9,174,90,0,0,0
19246554,3346,730,9,174,90,0,0,0
19246555,3979,4290,9,76,35,0,0,0
19246556,517,1241,9,447,523,1,1,1961
19246557,5669,172,9,24,99,1,1,1976
19246558,2471,224,9,294,463,1,1,1991
19246560,5975,1096,9,324,163,1,2,1990
19246559,936,4266,9,76,35,0,0,0
19246561,5710,1381,9,305,502,0,0,0
19246562,5957,4252,9,76,35,0,0,0
19246564,3017,1296,9,202,195,1,1,1991
19246563,5235,658,9,100,106,1,2,1989
19246565,118,296,9,44,133,1,1,1981
19246566,5313,885,9,509,128,1,2,1985
19246567,5187,838,9,72,44,1,1,1991
19246569,1136,1435,9,245,225,1,1,1981
19246568,810,6441,9,140,141,0,0,0
19246571,1572,994,9,195,143,1,1,1993
19246573,5789,1219,9,394,268,1,1,1988
19246574,4371,870,9,98,2,0,2,1993
19246575,1681,3077,9,7,35,0,0,0
19246577,1683,3070,9,7,35,0,0,0
19246578,3213,5396,9,40,37,0,0,0
19246579,1251,5384,9,40,37,0,0,0
19246580,5910,526,9,273,626,1,2,1984
19246581,2913,457,9,94,172,1,1,1984
19246582,574,826,9,98,2,0,1,1993
19246583,2190,908,9,313,337,0,1,1988
19246584,3184,909,9,233,315,1,1,1977
19246585,4493,857,9,27,181,0,2,1982
19246586,1463,635,9,256,117,1,2,1990
19246587,5758,2354,9,47,47,0,0,0
19246588,2585,1687,9,334,35,0,0,0
19246589,1798,2489,9,49,257,1,2,1989
19246590,4120,886,9,109,124,1,1,1991
19246591,1679,6241,9,140,141,0,0,0
19246593,3508,571,9,99,85,1,1,1988
19246594,6119,5931,9,173,172,0,0,0
19246595,2739,574,9,99,85,1,1,1988
19246597,4714,5918,9,173,172,0,0,0
19246599,6365,5941,9,173,172,0,0,0
19246598,1752,561,9,85,172,1,2,1995
19246600,1511,1230,9,313,333,1,1,1990
19246601,3402,2297,9,47,47,0,0,0
19246603,6015,3715,9,110,133,1,1,1998
19246602,3696,669,9,268,110,1,1,1988
19246604,5294,2819,9,157,157,0,1,1972
19246605,2194,390,9,359,172,1,1,1992
19246606,6396,205,9,51,181,1,1,1990
19246608,1584,836,9,302,334,1,2,1993
19246609,6029,1442,9,199,212,0,0,0
19246611,1018,729,9,417,328,1,2,1984
19246612,2549,486,9,303,227,1,2,1993
19246613,1454,671,9,291,35,1,1,1979
19246614,4667,1782,9,211,273,1,1,1975
19246615,3330,1759,9,211,273,1,2,1972
19246617,773,6769,9,161,337,1,1,1992
19246618,2866,1432,9,199,212,0,0,0
19246620,5644,414,9,340,296,1,1,1987
19246622,2049,1383,9,482,299,1,2,1980
19246621,5716,4142,9,147,85,0,1,1980
19246624,6345,397,9,340,296,1,2,1987
19246625,5661,226,9,254,232,1,2,1952
19246626,3544,922,9,142,313,1,1,1995
19246628,3279,209,9,74,56,1,1,1966
19246629,520,1453,9,90,40,0,0,0
19246631,4226,311,9,322,420,1,1,1995
19246636,373,462,9,433,377,1,1,1998
19246633,5225,884,9,142,313,1,2,1994
19246635,3900,449,9,337,133,1,1,1992
19246637,3826,2126,9,199,459,0,0,0
19246638,5260,1278,9,166,182,1,1,1990
19246639,6113,525,9,157,34,1,1,1960
19246640,101,1760,9,90,45,0,0,0
19246641,6214,270,9,56,212,1,2,1988
19246642,6275,845,9,176,211,0,2,1996
19246643,6109,1897,9,62,2,0,0,0
19246644,5158,4047,9,147,85,0,0,0
19246645,4398,306,9,185,507,1,1,1965
19246646,3436,1837,9,253,177,0,0,0
19246647,2514,1861,9,341,284,0,0,0
19246648,4106,361,9,115,114,1,2,1981
19246649,2202,1760,9,341,284,0,0,0
19246650,5459,447,9,49,77,0,2,1993
19246653,24,2215,9,245,85,0,0,0
19246652,6335,1706,9,35,35,0,0,0
19246655,3882,660,9,141,13,1,2,1990
19246654,1073,511,9,394,57,1,1,1984
19246657,1254,1849,9,62,2,0,0,0
19246658,6039,676,9,278,135,1,1,1988
19246659,5150,959,9,51,168,1,1,1994
19246661,4735,1652,9,35,35,0,0,0
19246662,2789,809,9,177,327,1,1,1981
19246663,6256,103,9,300,156,1,1,1983
19246664,3996,545,9,218,321,1,1,1992
19246665,3014,484,9,175,80,1,1,1987
19246667,162,407,9,140,301,1,2,1958
19246666,833,2178,9,245,85,0,0,0
19246669,3607,567,9,293,249,1,1,1982
19246670,4896,150,9,232,303,1,1,1946
19246671,5962,1679,9,145,35,0,0,0
19246673,1749,276,9,282,57,1,2,1993
19246674,848,390,9,285,346,1,2,1990
19246675,5801,762,9,152,141,1,1,1978
19246676,4081,617,9,178,5,1,2,1958
19246677,4274,565,9,66,38,0,0,0
19246678,1362,2523,9,99,76,1,2,1985
19246679,4039,543,9,66,38,0,0,0
19246680,5802,763,9,177,327,1,2,1981
19246685,6328,1650,9,145,35,0,0,0
19246682,5320,948,9,177,166,1,2,1992
19246681,710,920,9,35,321,1,1,1977
19246683,4072,1756,9,35,59,1,2,1957
19246684,1069,968,9,321,194,1,1,1990
19246686,4994,3086,9,150,150,0,0,0
19246687,6412,643,9,234,226,1,2,1994
19246688,3349,936,9,321,194,1,2,1991
19246689,4244,2556,9,195,35,0,0,0
19246690,3121,1157,9,99,80,1,1,1992
19246691,883,763,9,183,183,1,1,1982
19246693,5250,9821,9,283,287,0,0,0
19246694,5293,506,9,320,55,1,2,1993
19246695,3054,2525,9,195,35,0,0,0
19246697,6163,218,9,67,349,1,2,1989
19246696,868,324,9,114,117,1,1,1995
19246698,14,9800,9,283,287,0,0,0
19246700,5264,1272,9,111,159,1,2,1991
19246703,628,606,9,288,13,1,1,1980
19246699,6463,3417,9,35,35,0,0,0
19246702,762,532,9,7,133,1,1,1978
19246701,2420,3914,9,90,44,0,0,0
19246704,5933,319,9,114,117,1,2,1995
19246706,4211,252,9,247,345,1,1,1992
19246705,4410,3917,9,90,44,0,0,0
19246707,877,904,9,26,77,1,1,1993
19246708,2223,2173,9,205,140,1,1,1985
19246709,5332,2515,9,545,90,0,1,1977
19246710,2624,205,9,23,620,1,1,1986
19246712,2076,275,9,46,181,1,2,1978
19246711,4864,1505,9,211,35,0,0,0
19246713,6101,411,9,35,199,1,1,1985
19246715,4737,863,9,329,301,1,1,1989
19246714,6409,483,9,94,34,1,1,1989
19246717,2749,1513,9,211,35,0,0,0
19246716,3655,979,9,181,284,0,1,1981
19246718,1229,724,9,144,67,1,2,1982
19246719,733,1481,9,211,35,0,0,0
19246721,3086,834,9,326,458,1,1,1991
19246722,1398,1988,9,247,3,0,0,0
19246723,4944,1014,9,417,328,1,2,1993
19246724,3883,2144,9,341,341,1,1,1951
19246725,1719,1457,9,211,35,0,0,0
19246726,4451,2191,9,273,622,1,1,1987
19246727,950,1441,9,211,35,0,0,0
19246729,6352,845,9,268,99,1,1,1981
19246730,1911,1162,9,225,268,0,1,1970
19246731,5859,190,9,303,256,1,1,1987
19246732,4968,440,9,313,332,1,2,1994
19246734,590,352,9,183,213,1,1,1985
19246733,73,558,9,231,243,1,2,1990
19246736,3203,1390,9,38,38,0,0,0
19246737,4181,337,9,110,212,1,1,1992
19246738,5582,1263,9,47,146,1,1,1963
19246739,5230,284,9,623,284,1,1,1992
19246740,2591,1459,9,157,145,0,0,0
19246741,1411,1359,9,38,38,0,0,0
19246743,6389,1157,9,511,163,1,2,1959
19246744,4600,503,9,323,344,1,1,1978
19246745,6422,175,9,463,460,1,1,1974
19246746,522,5594,9,486,486,0,0,0
19246747,2984,289,9,143,225,1,2,1991
19246748,6232,587,9,225,13,1,2,1990
19246749,3716,1057,9,94,93,1,1,1987
19246750,1562,3373,9,117,126,0,0,0
19246752,2240,3361,9,117,126,0,0,0
19246751,3146,367,9,165,347,1,1,1996
19246753,2894,3460,9,35,35,0,2,1982
19246755,880,348,9,338,72,1,1,1955
19246756,1319,329,9,241,107,1,1,1997
19246757,1648,1277,9,211,35,0,0,0
19246758,2347,9381,9,99,140,0,0,0
19246759,3907,1100,9,94,94,0,0,0
19246760,2702,1002,9,225,268,0,0,0
19246761,5759,9392,9,99,140,0,0,0
19246762,4639,1107,9,94,94,0,0,0
19246763,22,1237,9,211,35,0,0,0
19246764,5933,3314,9,117,126,0,0,0
19246767,6430,249,9,233,346,1,1,1973
19246768,5732,9364,9,99,140,0,0,0
19246769,5760,3319,9,117,126,0,0,0
19246770,1355,1277,9,157,181,1,1,1983
19246771,1030,9354,9,99,140,0,0,0
19246772,5476,1215,9,211,35,0,0,0
19246773,5535,214,9,197,51,1,1,1979
19246774,4360,286,9,338,72,1,2,1955
19246775,6363,1211,9,211,35,0,0,0
19246776,3493,882,9,73,171,1,1,1984
19246777,4227,1267,9,190,180,1,1,1995
19246778,497,772,9,296,67,1,1,1992
19246779,4366,117,9,94,141,1,2,1979
19246780,3318,798,9,114,153,0,1,1990
19246781,6042,4768,9,337,114,0,0,0
19246782,2418,433,9,117,13,0,0,0
19246784,4049,2097,9,195,35,0,1,1990
19246783,5213,795,9,114,153,0,2,1992
19246785,5317,4749,9,337,114,0,0,0
19246786,3491,541,9,401,280,1,2,1990
19246787,2722,331,9,273,59,1,2,1995
19246788,6005,1487,9,324,324,1,1,1993
19246789,1973,1088,9,237,59,1,2,1991
19246790,28,360,9,107,175,1,1,1966
19246792,1382,642,9,55,108,0,0,0
19246791,2259,685,9,341,338,1,1,1971
19246793,6048,1060,10,22,283,0,0,0
19246794,2609,1048,10,22,283,0,0,0
19246795,5495,544,10,198,49,1,2,1986
19246796,2739,1644,10,85,34,0,0,0
19246797,5669,9192,10,99,140,0,0,0
19246798,4302,1776,10,85,34,0,0,0
19246799,3188,664,10,128,622,1,2,1988
19246800,4877,1675,10,374,107,1,1,1981
19246801,2195,674,10,128,622,1,1,1988
19246802,5998,729,10,308,219,1,1,1988
19246804,5545,475,10,511,116,1,1,1990
19246803,4106,465,10,114,117,0,0,0
19246805,2093,454,10,335,179,1,2,1968
19246806,4841,1336,10,334,85,1,2,1984
19246807,1499,3334,10,184,11,0,0,0
19246808,4580,857,10,447,461,1,1,1960
19246809,1434,513,10,342,214,1,1,1970
19246810,5271,696,10,113,177,1,2,1989
19246812,4875,1035,10,436,436,0,0,0
19246811,1813,410,10,60,268,1,1,1982
19246813,3835,1929,10,195,35,0,2,1993
19246814,2443,256,10,296,299,1,2,1994
19246815,1897,353,10,185,213,1,1,1986
19246817,6336,1214,10,223,73,1,1,1993
19246818,1320,1098,10,505,364,1,1,1991
19246819,4618,694,10,239,234,1,2,1980
19246820,2747,1542,10,313,192,1,1,1983
19246821,5503,1926,10,329,329,1,1,1972
19246822,5644,581,10,296,229,0,0,0
19246823,81,309,10,198,56,1,2,1991
19246824,5930,372,10,114,117,0,0,0
19246825,559,2975,10,334,334,0,0,0
19246826,488,866,10,166,296,1,1,1956
19246831,659,527,10,176,268,1,2,1995
19246827,4891,4214,10,76,175,0,0,0
19246828,1195,523,10,25,126,1,1,1984
19246829,952,770,10,340,224,0,0,0
19246830,3243,4208,10,76,175,0,0,0
19246832,680,505,10,25,126,1,2,1991
19246833,2630,1741,10,225,140,1,2,1959
19246834,4188,1318,10,4,35,1,2,1984
19246835,6266,278,10,344,325,1,2,1987
19246836,724,460,10,249,231,0,0,0
19246837,445,558,10,143,113,1,2,1990
19246838,6299,1156,10,76,94,1,2,1988
19246839,4334,163,10,254,232,1,1,1982
19246840,3546,556,10,28,28,0,0,0
19246841,6227,1146,10,76,94,1,1,1986
19246843,6168,836,10,509,158,0,0,0
19246844,4638,3832,10,47,303,0,0,0
19246845,5069,288,10,335,179,1,1,1963
19246846,1381,2023,10,459,157,1,2,1991
19246847,3874,898,10,162,260,1,2,1996
19246848,5521,2006,10,459,157,1,1,1990
19246849,6265,624,10,176,181,1,1,1988
19246850,545,1058,10,90,76,1,2,1972
19246851,3156,767,10,210,198,1,2,1978
19246853,6106,3807,10,47,303,0,0,0
19246852,2562,1040,10,90,76,1,1,1970
19246854,1707,1755,10,195,35,0,0,0
19246855,2913,710,10,172,47,0,0,0
19246857,4209,365,10,133,198,1,1,1986
19246856,5818,4908,10,26,35,0,0,0
19246858,2053,501,10,5,178,1,1,1983
19246859,4961,695,10,172,47,0,0,0
19246860,6345,1721,10,296,158,1,2,1993
19246861,3996,560,10,321,57,0,0,0
19246862,530,1720,10,195,35,0,0,0
19246863,117,797,10,229,325,1,1,1981
19246865,4141,81,10,150,150,0,0,0
